,FID,id,Residential_300m,Commercial_300m,Av_traffic_300m,Roads_300m
41692,34726,32455,209884.26,0,1301.22504,4849.738462
41693,5957,32467,265307.236,0,1104.881983,5129.951004
41694,30109,32469,140759.5569,0,1188.447165,3785.517427
41695,32202,32474,239291.1187,0,4025.668149,5317.787142
41696,26805,32475,226129.7922,0,1875.465533,3918.468438
41697,34234,32476,165089.787,8506.742002,27083.18209,7589.796754
41698,13203,32477,67759.34558,126625.1536,11323.87469,4394.665001
41699,13000,32479,167021.9307,0,26964.29831,7889.041874
41700,10986,32484,227885.7607,0,15814.34771,6944.492975
41701,35498,32485,144627.473,0,2723.875933,4088.421225
41702,30959,32487,44867.92213,0,277.2655836,2031.745913
41703,25257,32489,43103.33604,0,448.0844651,2712.74892
41704,17039,32490,185940.6966,0,1100.448575,4066.651927
41705,35788,32491,208103.7387,0,2199.395827,5162.945334
41706,25202,32494,144510.4174,0,749.3377768,3547.08587
41707,34260,32496,181254.9608,0,1544.038734,4204.23717
41708,36258,32499,96599.70238,123952.1035,3606.649407,3604.038152
41709,34832,32502,77788.9752,0,837.7444877,2997.523459
41710,34979,32505,165305.2249,0,350.5285098,3621.002587
41711,34597,32506,269442.6555,158.1607425,1896.298022,4646.791341
41712,8569,32509,246164.1626,0,4549.626577,6535.213099
41713,28394,32511,266932.1446,0,5175.610248,5824.299905
41714,10367,32516,22343.97364,29944.89276,51158.07105,8399.635936
41715,35243,32517,28955.66988,244938.9751,1028.120989,1835.340907
41716,27665,32542,184872.5122,0,1405.438902,3894.631014
41717,23761,32544,247455.1243,0,2938.407056,5034.368785
41718,27455,32547,133187.13,0,2070.40832,3471.920831
41719,34865,32548,189961.9553,10004.23102,961.9676551,4548.881766
41720,33692,32550,35383.47946,23070.10291,3140.51471,3504.824184
41721,6374,32552,138670.5553,0,267.6755707,3315.345188
41722,30166,32554,174878.6561,0,3415.421223,4311.357391
41723,12369,32556,208250.8257,0,22849.18479,6637.269793
41724,4507,32557,127670.2595,0,2053.792472,4487.896871
41725,11190,32558,2143.374757,0,500.6871466,1126.250809
41726,35100,32559,204520.6294,0,1053.361757,5275.625176
41727,33807,32564,193212.4052,0,919.4845121,3959.852429
41728,33070,32565,56540.96317,0,3251.632466,1469.395864
41729,35796,32566,164747.4389,64645.88715,6272.404098,5351.987769
41730,29109,32567,216115.0762,0,1544.288322,5018.016002
41731,33267,32569,161495.9459,0,2005.71972,3793.437075
41732,29607,32571,238417.8895,0,2250.998008,5061.676162
41733,29086,32576,249949.5565,0,1669.673362,5128.775721
41734,6503,32577,216393.3102,0,1673.259456,5033.258692
41735,25613,32581,42850.27402,7411.188905,210.1387685,1531.100706
41736,22255,32585,133673.706,0,1215.098997,3618.42293
41737,24572,32588,281636.5773,0,1649.657668,5244.066387
41738,28277,32590,76540.8145,0,749.6188509,2551.414597
41739,34103,32591,25860.00844,171377.1517,17821.11207,5133.647009
41740,22163,32597,32373.7028,0,470.3208885,1771.388857
41741,35838,32599,115542.7467,0,1275.099277,3218.122035
41742,30395,32605,182044.3664,0,15358.58362,6837.219952
41743,25977,32608,0,0,120.9384549,625.3171339
41744,34659,32612,244986.0335,0,7841.367483,6955.171922
41745,28050,32617,71767.82112,97959.2696,3953.8991,3370.975717
41746,19079,32623,190164.7939,0,1975.478696,4214.41278
41747,27144,32632,184037.9332,0,2688.090412,4533.344286
41748,34738,32633,189173.0752,0,2631.479955,4307.104503
41749,14007,32634,181369.8764,0,1402.190558,4335.047228
41750,24928,32635,138976.6307,0,688.8665856,3678.284315
41751,32362,32636,240290.8694,0,843.5564161,4391.708945
41752,35584,32638,74003.89543,0,529.7228009,2690.754797
41753,29416,32639,0,0,212.4158887,755.6702234
41754,22388,32646,56771.40264,0,1488.960847,2268.361496
41755,31585,32648,182007.9366,0,11189.1907,5353.388783
41756,2812,32649,165704.5575,0,293.731771,3815.53879
41757,28367,32655,168685.7839,34065.00302,1331.441281,3616.546536
41758,4372,32656,222254.3289,0,3644.387911,5095.782054
41759,4562,32660,89109.95278,76930.50551,4083.561303,2996.921629
41760,26543,32661,226489.0958,0,865.506334,4285.246733
41761,15333,32664,105312.2889,15608.32121,1968.126077,4119.908911
41762,34417,32670,101853.9854,0,1520.511314,3719.5306
41763,35376,32671,110789.2318,89705.07345,23494.53086,5786.940858
41764,20795,32676,27143.30796,0,2837.63133,2209.745612
41765,25967,32678,65808.36116,215827.7775,359.403459,2232.662155
41766,21493,32680,233080.3785,0,2461.544783,4946.305448
41767,28442,32681,174853.5373,321.3796656,25617.78874,6860.932987
41768,27922,32682,227281.5291,0,1051.990403,4733.801434
41769,36191,32683,234022.4231,0,771.7509421,4224.818052
41770,34855,32685,262913.5433,0,1051.147381,4415.55663
41771,27029,32687,21179.18719,0,413.3538616,2211.315724
41772,35660,32688,164741.6684,0,3682.084251,4745.836519
41773,17744,32689,250023.4742,0,1825.852889,5613.408539
41774,36035,32693,149242.969,0,1670.234454,4157.256471
41775,33348,32695,149135.6245,0,1029.717299,2506.798059
41776,34177,32696,254107.3917,0,1016.745516,4858.387071
41777,14018,32698,264240.5372,0,618.7982493,4295.749401
41778,4920,32699,157397.9957,86353.88042,6002.7436,5638.53856
41779,25209,32702,273825.411,0,352.513627,4730.298036
41780,36254,32704,157270.3296,6068.975227,24070.89415,6704.578139
41781,31471,32706,80213.78945,0,180.675261,2680.701501
41782,33927,32707,214452.2913,0,925.4265853,4053.28417
41783,33227,32708,238923.3401,0,3283.946791,5580.596891
41784,30243,32710,106281.7286,0,181.8383014,2174.983932
41785,29321,32715,128172.215,0,1140.780479,4197.02229
41786,7933,32717,247994.0784,0,1939.544755,4597.79084
41787,30483,32718,103296.2778,0,1113.58948,2299.370255
41788,34808,32723,220392.0207,0,1853.976766,5168.319585
41789,12540,32724,206551.9914,0,1277.742385,3902.4132
41790,33472,32725,216329.522,0,15943.82451,6629.04765
41791,32442,32729,245964.3108,0,5015.734914,5412.500594
41792,4868,32737,124907.0474,0,1698.361484,3703.509047
41793,31272,32739,17793.91598,0,36.97415719,451.5465012
41794,35131,32741,0,0,8877.290274,4000.275989
41795,2611,32743,147651.615,0,1235.221683,4037.716794
41796,36399,32750,84571.13436,0,587.8216848,2618.372295
41797,31912,32752,152282.5371,0,3469.750634,4570.36565
41798,17530,32753,161538.224,0,659.8319402,2515.299135
41799,31057,32755,194801.0065,0,1238.205673,3642.412945
41800,25869,32760,80046.40384,0,897.4482471,2509.679976
41801,30969,32762,208308.0065,0,1133.118919,5132.271104
41802,32688,32763,0,0,164.6989604,1115.953666
41803,35111,32764,205148.4452,0,1954.902641,5055.894304
41804,34192,32765,113354.0833,0,2101.89305,3924.411185
41805,19495,32769,206311.0214,0,1129.63344,4923.132045
41806,22046,32772,239967.8317,0,4180.267049,4688.596479
41807,31960,32776,157091.0288,0,4973.070484,5142.47843
41808,35874,32781,205625.1666,67219.16642,683.336084,4001.294648
41809,30716,32784,241121.8087,0,1293.262495,5426.176521
41810,34710,32789,185565.95,0,514.9033617,3697.987684
41811,28296,32795,203752.1063,0,1044.774136,4441.939341
41812,28622,32796,20.73291266,0,270.9422231,1527.246536
41813,35444,32798,135389.8089,0,1378.837454,3467.632205
41814,31364,32799,124116.0117,112397.16,1804.690709,3838.997785
41815,28813,32800,228199.612,0,1676.789668,5336.423537
41816,35401,32801,234816.9486,0,3327.087226,5317.391738
41817,35437,32807,56317.98901,0,1796.581875,3743.487073
41818,31688,32808,274188.6356,0,4604.706982,5575.596167
41819,27522,32809,229682.9236,0,1429.927225,4246.802744
41820,35968,32812,228927.6962,372.960824,1453.176081,4534.498989
41821,21449,32817,258122.9019,0,922.6601106,4890.509746
41822,34818,32820,248726.5383,9249.252074,1811.278355,4944.874032
41823,25535,32822,47779.25704,0,195.2485566,1237.293506
41824,11670,32823,92023.13559,91230.14353,26409.13635,6754.749612
41825,30288,32827,230781.1248,0,1254.595932,4833.655911
41826,30090,32828,102078.2458,0,1887.977124,3398.331192
41827,32715,32832,247610.6824,0,3853.088676,5310.523224
41828,31312,32839,191824.1473,0,7089.847328,4636.968411
41829,35409,32841,137871.0621,0,47.54088643,2631.04627
41830,19067,32845,229982.2725,0,209.5800312,4464.601348
41831,910,32847,151588.5323,3153.389224,985.0501487,3427.442081
41832,25908,32851,174238.3393,0,374.158448,4044.023227
41833,12907,32854,188426.3174,0,2293.648837,4547.557638
41834,24471,32855,11195.57436,0,187.5895018,2323.577757
41835,35472,32856,40723.54858,0,799.5413956,2305.405573
41836,29959,32860,110161.5071,0,1692.267233,4297.662869
41837,20464,32863,0,0,0,0
41838,30302,32867,146662.7814,0,1059.088171,2854.842235
41839,30642,32868,219127.0417,0,702.3400074,4255.937118
41840,33310,32877,251047.8799,0,771.7600139,4279.546808
41841,5026,32883,235609.683,0,1906.784464,4552.052803
41842,32591,32885,191592.1799,0,2215.996518,3851.96156
41843,28853,32890,177604.0957,85939.83011,1733.362379,4174.808277
41844,31195,32895,112378.2195,0,328.8181052,3077.37219
41845,9389,32899,228018.5388,0,1706.706099,4020.215825
41846,25415,32906,210383.9553,0,2165.369377,4768.783121
41847,26168,32907,234992.8912,0,1669.725124,5450.36197
41848,31749,32909,259209.1111,0,1575.093603,5302.344066
41849,22961,32912,79336.05157,0,71.95872628,1525.798168
41850,13337,32914,13605.0662,0,1274.315118,1926.757044
41851,29371,32919,0,0,699.0830133,1400.885964
41852,21969,32926,201228.7143,0,2095.788844,4803.051704
41853,32148,32934,87568.0505,0,1914.56402,2351.466427
41854,36296,32935,172402.6224,0,3344.15089,5207.945973
41855,32729,32936,199282.3223,42553.7057,4743.670775,5117.171542
41856,25891,32938,3290.642438,51496.92188,28585.16437,5895.764033
41857,2530,32940,218861.2571,0,2712.923344,5573.233712
41858,31269,32941,169648.5878,35653.94067,3990.970055,4312.555416
41859,33797,32944,231781.9725,0,1428.585601,4721.226409
41860,14825,32949,206953.4609,0,1846.995929,4234.690492
41861,34455,32952,160813.1582,0,1152.794186,4152.219518
41862,24026,32958,232410.3432,0,2465.858381,4979.595654
41863,25979,32966,113702.6387,0,2942.24725,3601.520245
41864,31768,32970,228540.9625,0,932.6913924,4773.209261
41865,22843,32971,0,222300.8246,11624.60915,3791.785316
41866,35787,32977,274866.1985,0,402.7268478,5042.005591
41867,36080,32978,199893.1044,0,1702.955877,3945.194881
41868,22153,32980,41913.0431,0,12892.41954,5232.968215
41869,32605,32983,238454.1932,0,1490.378361,5036.777663
41870,9801,32992,0,0,297.7977726,1428.197348
41871,35114,32993,228756.6122,0,2105.12013,5069.270492
41872,7898,32994,109244.6422,0,2158.340694,3742.820612
41873,30091,33000,145263.391,0,1530.98957,3960.353142
41874,34720,33004,154090.8131,0,2330.591068,3727.507001
41875,24207,33005,249239.7031,0,1764.385686,4161.408619
41876,34807,33010,237888.8873,0,4897.037734,5129.602508
41877,21603,33016,238988.8801,0,20833.12678,7422.285069
41878,26678,33018,100049.1877,0,3801.099593,1988.96386
41879,34905,33019,82411.90269,0,1009.580866,2190.0156
41880,28837,33021,192986.4178,0,3384.651073,6080.740798
41881,30470,33022,77308.2545,0,683.0677966,3221.747388
41882,31578,33023,170232.4778,0,1338.192197,3709.67731
41883,35684,33024,238424.2725,0,1311.945336,4349.298598
41884,23237,33025,236649.0517,0,1299.902912,4434.080432
41885,9502,33027,258621.4671,0,743.9819052,5117.328404
41886,25888,33029,205155.6,0,1848.170074,4704.618701
41887,7367,33030,153165.2217,48386.43752,1432.89879,3741.356849
41888,20696,33033,94499.29439,0,23603.27681,7523.428079
41889,27850,33034,1133.822876,0,317.907991,1660.573297
41890,19327,33039,268139.2203,0,3195.03528,5064.360133
41891,32073,33040,24789.9438,10740.29445,1592.401427,4261.775463
41892,24350,33042,185211.0966,0,12959.62818,5985.97973
41893,11002,33044,9275.435122,0,2343.503297,5300.403813
41894,34943,33047,186997.3002,0,977.6033903,4151.553071
41895,7741,33048,53383.2899,227923.5414,435.6810005,2470.310256
41896,18493,33050,264760.5477,0,1283.573471,4575.810777
41897,25051,33051,114633.1279,20130.77156,2643.261852,4443.759984
41898,35919,33056,219427.7884,11198.09012,891.3041632,4189.252096
41899,35846,33059,115249.6708,0,310.4502344,2684.513886
41900,29575,33061,66522.47744,0,273.997223,1746.680121
41901,14330,33067,23148.8353,0,15035.78022,5854.657167
41902,35752,33068,0,0,0,0
41903,35326,33069,226234.5134,2.894513535,513.439545,5104.842944
41904,34407,33070,4707.257042,2969.204233,3086.126537,3154.23409
41905,28591,33074,266811.3363,1060.080374,1298.926873,4945.13442
41906,32300,33080,153389.8207,0,1644.892247,4549.703419
41907,34932,33089,187567.9634,0,1842.179589,5063.363551
41908,35172,33091,223575.4721,0,1088.504943,5562.380181
41909,23674,33095,247989.869,0,855.4107679,4328.764019
41910,25667,33097,138767.6868,0,887.12657,2858.363894
41911,31765,33099,172826.3383,0,91.69491612,3718.335796
41912,34949,33101,120108.3354,0,1508.333403,4288.872054
41913,19777,33103,176324.9781,0,1960.86446,5110.859787
41914,33198,33104,182666.0099,0,2739.968811,3962.786273
41915,22475,33106,198192.2039,0,1196.166665,4903.139171
41916,3711,33112,117219.0882,0,1.361979149,2147.020656
41917,9804,33114,111842.8501,0,5157.914277,4316.636772
41918,4392,33115,70700.12332,0,4782.379497,3559.483004
41919,35425,33116,132045.6296,0,1277.022474,2035.924652
41920,23323,33118,90146.37429,0,377.2720328,2338.857551
41921,35005,33123,136916.3482,13363.7099,12480.95974,5592.533583
41922,34653,33124,223603.7036,551.4822431,9006.43173,6670.859032
41923,30268,33126,216242.9936,0,354.0327035,3670.069123
41924,33648,33127,13182.05678,0,189.6978951,1950.457842
41925,23270,33131,204883.7322,0,1079.103424,5677.801029
41926,28485,33134,251333.4899,0,1768.523689,5560.734406
41927,30813,33140,242842.7813,0,993.153681,4750.245963
41928,26402,33143,263262.5091,0,2065.877635,5555.249574
41929,10437,33144,83894.11332,0,4339.448565,5216.783514
41930,32349,33145,92705.99437,0,654.3796114,2542.836458
41931,25523,33147,215322.271,0,2297.279663,4927.629614
41932,33842,33148,116057.703,0,159.3698484,2887.698884
41933,35607,33149,205336.8888,0,2225.600547,4374.148178
41934,29215,33154,35241.22332,0,8.422151836,439.0196835
41935,20329,33161,179491.8601,0,780.3393208,3382.033595
41936,5835,33162,227265.2929,2151.777967,4324.047222,5801.091452
41937,29794,33165,155596.9468,45113.51789,4304.901014,5641.305879
41938,34233,33168,88033.93611,0,20629.79831,8242.835325
41939,31679,33172,197419.456,0,28194.64765,7361.441862
41940,24517,33173,242610.3827,0,9000.899807,6317.39619
41941,13117,33179,0,0,132.2176153,1337.651075
41942,31394,33182,0,0,77.0362687,1507.530664
41943,26218,33184,177701.5251,0,2888.628927,4417.014396
41944,25216,33187,118306.4081,0,26724.23531,7771.209448
41945,10366,33190,236726.7998,0,1071.122069,5320.074229
41946,21896,33192,172549.032,0,1176.003618,4501.791151
41947,32070,33195,212748.3157,0,23025.28357,5782.341113
41948,3707,33198,76361.51644,18811.8956,1651.263847,2387.353875
41949,20713,33200,9208.556098,2143.488409,119.4990545,540.6586789
41950,33942,33201,94994.06355,0,1815.464971,4097.902597
41951,27387,33202,213017.6231,0,8791.521058,5792.917458
41952,35318,33204,232028.613,0,1700.402267,4874.452887
41953,34501,33206,258533.2167,0,912.6857376,4773.55894
41954,33413,33208,201461.8552,0,1453.562042,4547.528179
41955,28439,33209,144280.7304,0,2798.755487,4189.821097
41956,26215,33210,275870.9474,0,1639.20774,5248.031906
41957,35829,33214,191962.4798,0,6549.494466,5713.877834
41958,2856,33217,122096.7639,4668.757596,1806.651623,3293.120757
41959,33247,33220,106794.5511,0,16.49676589,2500.707134
41960,36482,33221,277172.6379,0,4082.859604,6146.734583
41961,17964,33222,248729.403,0,2416.166558,4594.064586
41962,31515,33223,64631.4702,0,6333.026128,3847.611343
41963,36301,33224,35600.47718,0,0,490.964872
41964,20349,33226,134708.154,0,667.1093172,3081.473454
41965,35026,33227,48620.38335,42440.56999,193.8589055,2041.601927
41966,1255,33233,261482.8357,0,2526.756176,5380.123847
41967,32370,33234,21370.86263,0,63.99729323,1690.440587
41968,30883,33241,21526.45738,0,3100.96142,2700.270729
41969,35319,33242,222371.322,0,841.8550368,4539.658418
41970,35987,33243,182742.2427,0,20630.0475,7350.505062
41971,34246,33246,214184.5924,0,2190.761383,4772.162971
41972,26155,33247,243754.7047,25300.74901,4284.77975,4712.895
41973,30608,33248,270315.6842,0,3718.074811,5291.58527
41974,21238,33249,241884.2654,0,1151.704655,5141.331855
41975,34980,33250,66257.00022,0,1545.790971,2904.70417
41976,35408,33256,188291.2593,855.626186,7906.428784,4828.330774
41977,30904,33257,9752.779427,0,337.1729557,1583.970172
41978,32170,33260,211351.5179,0,3590.402631,4356.666216
41979,29816,33267,14056.30684,62872.71942,15291.15468,5459.296591
41980,23141,33268,192692.8861,0,4479.959492,5311.133207
41981,32769,33269,24442.44917,120874.4254,28403.1664,6457.861493
41982,36220,33270,55880.32785,0,1808.159074,3709.056414
41983,20237,33278,139144.8021,0,2001.697527,3582.935666
41984,34821,33279,212590.6258,0,1243.605891,4994.741554
41985,12462,33280,210754.714,71601.69639,2044.240094,3882.558259
41986,15020,33281,0,0,0,1028.826999
41987,28706,33285,76325.74369,151651.7628,9264.786106,5510.579796
41988,5180,33288,53200.9195,0.091093277,1880.255681,4154.802199
41989,9435,33292,50477.35638,5437.920039,5881.516978,4866.620529
41990,25740,33293,186089.472,38146.81328,2461.154609,4427.716576
41991,26810,33294,0,0,2441.769155,1818.657347
41992,26590,33299,98714.70386,168795.7617,3990.507216,3857.758567
41993,28399,33304,254974.3685,0,2591.102537,5307.824268
41994,25945,33306,242034.1917,0,1029.254673,4508.288509
41995,11104,33310,48083.16316,96283.62775,16113.22183,5815.312494
41996,14683,33314,114877.8584,131270.221,3613.3565,3739.873827
41997,35482,33316,160168.6711,0,1683.615553,3747.246593
41998,31869,33319,29958.7908,0,200.2937093,2630.788162
41999,32772,33322,112771.116,0,4501.093411,4804.346182
42000,25645,33324,210262.132,0,2176.851779,5199.534294
42001,33646,33326,47165.81433,0,1479.360231,2845.877499
42002,36079,33327,234984.6436,0,1425.780946,5641.341973
42003,34250,33329,32793.63992,0,194.7178396,1796.075037
42004,36543,33330,147617.8512,0,1528.695462,2808.882363
42005,35358,33332,247086.6093,0,1784.472551,5515.966338
42006,30695,33333,2998.174491,0,237.7999921,1396.686966
42007,29210,33337,183305.6902,0,3712.245531,6264.723903
42008,12206,33338,0,0,158.6552645,1705.771419
42009,20040,33342,255252.3077,0,1045.771119,4866.21167
42010,29021,33344,268530.6106,0,1050.319831,4995.594007
42011,12952,33345,196414.2753,326.7178094,2303.658384,3617.808121
42012,33069,33348,244321.0041,0,1554.287826,4826.504701
42013,34051,33350,245725.1525,0,1662.988026,5297.764623
42014,14694,33351,71743.15967,0,8.465538694,1864.457766
42015,35704,33353,249143.9979,0,976.4946389,5509.372445
42016,35659,33359,150304.2508,0,777.7294686,2993.277794
42017,3002,33360,76341.12924,0,95.37835643,2012.569983
42018,737,33361,104021.7878,10974.41293,1061.458178,2963.096465
42019,34834,33362,184745.9217,0,3100.83482,4455.683732
42020,27154,33363,200747.083,0,3236.462633,4398.198992
42021,22440,33364,218282.7591,0,10155.68334,7535.922529
42022,30689,33374,86792.15613,45887.27379,2997.394008,3994.23163
42023,21579,33381,9727.278168,0,212.6290234,1759.012942
42024,33513,33384,247355.0917,0,669.0588811,5163.80334
42025,34765,33387,201136.7962,0,2417.905346,4223.586815
42026,19064,33392,225265.7138,42610.05685,1409.06103,4272.111764
42027,29910,33396,92097.37087,117785.141,17951.7469,4323.401391
42028,10695,33400,233373.9242,0,825.7746739,4408.42001
42029,28254,33410,249466.9608,0,4908.258839,5695.158516
42030,27911,33412,170799.7931,17007.96355,25190.63173,6897.863444
42031,33344,33413,99485.61807,180006.8053,353.8600474,2203.112143
42032,4383,33420,80707.42592,194.0384104,381.6407041,2019.226721
42033,18236,33421,224917.5191,110.775792,3253.936926,4427.471061
42034,35199,33426,204631.2099,0,1001.651838,4023.049949
42035,17562,33428,71817.76574,0,24733.98106,4937.838734
42036,29078,33429,257720.132,0,1906.407212,5143.77125
42037,27446,33430,205274.9305,31877.50149,386.2532198,4416.485119
42038,35203,33431,204238.1054,0,680.9163038,3977.91569
42039,28884,33432,257706.0368,0,2775.820063,5241.75087
42040,31822,33435,0,0,598.3702474,1064.242241
42041,2539,33436,152652.7655,0,1093.330659,3911.16641
42042,9023,33440,166943.9013,0,994.0747686,3879.315704
42043,32855,33441,112804.4559,0,522.2722319,3047.375778
42044,27103,33446,239584.6155,0,1829.122035,4932.764554
42045,20818,33458,202166.1203,0,5061.122295,4096.059336
42046,30514,33466,176145.4832,0,2390.467309,4754.467268
42047,30345,33472,180589.9222,0,7879.2087,5576.226026
42048,35680,33475,418.8068489,0,353.575881,1806.486979
42049,35681,33476,232946.8498,0,4624.060168,3924.722377
42050,35073,33479,81485.75606,0,545.5042039,2710.973456
42051,32704,33480,200394.9592,0,872.165458,3889.784846
42052,26354,33481,191574.4972,0,1023.65113,5596.019043
42053,27493,33483,101882.7572,0,889.5023502,3107.777313
42054,34261,33487,183047.4661,0,1514.217382,4282.324072
42055,33788,33494,230488.4304,28767.44806,2334.313844,5155.599405
42056,28465,33498,250460.4429,0,1207.968363,4884.876262
42057,33967,33501,233351.7933,48804.67183,866.8112539,4474.280759
42058,31835,33502,263081.4081,0,902.5659143,4660.00935
42059,33848,33504,183995.4749,12052.59108,16984.01726,6555.177367
42060,8708,33510,245009.8378,0,1519.772591,4945.053377
42061,19398,33513,47961.59652,96807.63108,814.6927079,1605.31993
42062,34815,33519,57287.49404,0,121.1193799,2006.976547
42063,31051,33520,15300.99618,7525.460873,1284.258425,4414.221427
42064,5861,33521,17862.29603,43488.38974,2836.523789,1482.104744
42065,20919,33522,105204.2223,0,1146.168929,3504.403761
42066,30153,33524,235125.559,0,948.7842546,4953.671536
42067,33173,33531,248274.0163,8657.751689,218.4361497,4640.982661
42068,35930,33533,57406.24835,0,574.9248561,1541.971998
42069,34890,33537,123036.2642,19136.34561,5258.233544,5163.1168
42070,35468,33540,171515.8565,0,166.2311224,3889.684488
42071,20234,33542,246116.0496,0,5036.302787,5159.564653
42072,32484,33545,220716.2294,0,29374.75596,7519.876267
42073,35905,33546,208947.481,0,1830.57871,5000.98284
42074,31580,33547,223738.1534,42312.88464,2861.481772,5147.44995
42075,6444,33554,106179.6388,170904.764,402.5678637,2863.81452
42076,14923,33555,188881.7905,0,6610.11635,5319.481764
42077,20251,33556,113522.4776,45271.43387,9630.175686,5100.337404
42078,21016,33557,29472.14691,0,6093.873088,5317.291912
42079,32167,33558,256491.0036,0,1390.258519,4932.127121
42080,18399,33565,179843.9971,66971.82478,2098.349151,4780.401247
42081,1535,33570,210115.2281,0,885.4797036,4265.847823
42082,28113,33572,3.864391312,0,53.42150404,1147.012758
42083,26071,33573,256867.8046,0,2268.470418,4710.449617
42084,28157,33575,131588.0145,0,802.3465328,3360.141441
42085,30853,33577,205753.9362,0,1698.99398,4432.614363
42086,33669,33578,273226.8381,0,2405.531979,6114.205179
42087,25510,33579,155796.8398,0,993.7201924,3555.546142
42088,28783,33582,58741.91112,133963.5954,9735.105411,4689.169546
42089,16489,33583,245695.4371,0,1471.559187,5550.131979
42090,14682,33585,216132.2904,49380.16442,1651.995232,4595.015969
42091,31140,33589,156452.3879,0,21421.52028,4831.47289
42092,35655,33602,132342.6571,0,2695.079445,4556.639925
42093,28611,33604,50608.93199,170220.7964,19077.89376,5674.283565
42094,25021,33607,188448.1758,0,1065.580903,4576.346269
42095,31708,33608,189360.6363,15059.44977,3019.05366,4754.526159
42096,4640,33609,101754.5469,0,2609.602776,1793.248842
42097,29062,33611,217516.5089,0,1196.376415,5379.365548
42098,34550,33612,176707.679,0,1114.658124,5176.376812
42099,33430,33615,174273.2765,0,210.0392703,3717.422854
42100,32341,33620,282618.3637,0,1101.215186,5367.140093
42101,28650,33623,90232.26288,0,4375.399213,4044.186758
42102,18674,33624,28176.18595,251051.4049,153.0977637,1486.598573
42103,35367,33629,56334.51013,0,4427.734885,3135.103008
42104,16673,33631,212289.5235,0,473.2898022,4570.465441
42105,32511,33634,254474.0125,0,17290.1174,5822.256282
42106,28163,33635,54705.3253,203331.2388,938.3668692,2188.735794
42107,31135,33637,0,0,0,494.3482827
42108,25499,33638,216640.6869,0,3687.403018,5237.16962
42109,32612,33645,96004.87139,0,13112.16347,6445.390912
42110,35759,33646,246283.012,0,8350.862696,6501.538409
42111,29606,33648,264643.4518,0,441.8823596,4655.419783
42112,29220,33649,255112.9431,0,4612.079989,6162.70625
42113,30745,33654,0,0,184.6954151,1520.500287
42114,32017,33655,157305.7972,0,1075.002025,3603.36057
42115,30413,33660,5379.199278,0,395.1593996,1902.718226
42116,15388,33661,198128.8301,0,1485.35442,3763.329789
42117,31546,33662,160671.2953,0,772.4932368,3728.8985
42118,2801,33668,77357.40395,0,9881.78852,5805.930363
42119,34922,33669,201565.8787,0,744.2575938,4913.229369
42120,2901,33670,148888.9472,0,2814.239485,4258.300171
42121,35977,33675,174803.4709,567.2051612,962.6512752,3707.947903
42122,26909,33676,209552.462,0,2404.417086,4622.310171
42123,33810,33682,237659.3465,0,846.1483592,4329.599222
42124,19761,33690,231577.5423,0,12692.30322,6597.122186
42125,33730,33692,180557.8297,0,1186.659274,4553.166804
42126,33990,33693,204848.0808,0,1292.137725,5104.209131
42127,30706,33694,206217.7413,0,3025.323593,4631.490265
42128,34400,33698,56696.80809,0,389.5574519,2192.60277
42129,30267,33699,264193.0035,0,1659.474245,5037.411639
42130,5538,33700,158036.9447,0,3018.806403,3755.470217
42131,31528,33704,245776.7396,0,1740.651225,4620.429621
42132,22953,33706,123050.2645,0,703.7981115,3141.133352
42133,32847,33707,101432.5454,0,926.9349893,3196.966881
42134,36017,33709,42933.88115,0,35.07807917,1708.665592
42135,34695,33711,197123.7672,0,17254.91996,6978.156073
42136,34960,33715,47557.61588,0,909.7495429,2695.875537
42137,32827,33716,141680.0944,0,1485.602745,4340.515449
42138,36213,33718,185331.9781,25008.17532,4027.769699,4636.951278
42139,34143,33719,65648.36521,0,4103.851151,2498.08307
42140,28267,33720,172658.7167,0,1785.397826,4599.95244
42141,33250,33723,174658.4071,6217.923251,5316.527787,5857.41189
42142,34129,33724,179968.4876,0,859.9029159,3963.766269
42143,27287,33726,247296.673,0,4711.366968,5246.744487
42144,34819,33728,28406.07695,0,2226.534143,4243.797546
42145,8840,33730,88625.671,0,2969.755669,2431.11224
42146,35387,33731,104471.3643,0,2168.061464,3972.220931
42147,31109,33737,8173.046981,155019.5068,33187.86658,5677.214016
42148,35544,33739,150465.4892,49377.25773,22316.35775,6157.188497
42149,34732,33741,238678.2752,0,1256.85413,4673.538656
42150,15121,33747,161241.1759,0,17754.33074,6789.699711
42151,8068,33749,0,33.57015463,0,45.24895093
42152,35773,33750,34598.4577,0,127.3402328,1441.039906
42153,35227,33752,178595.7912,0,2932.270446,5146.919838
42154,34887,33756,137772.2502,0,1540.702392,4582.490465
42155,16013,33757,211005.7158,0,3271.45852,5368.324389
42156,30696,33765,215988.8332,30799.08449,4278.556149,5807.698879
42157,32681,33770,217010.889,0,1059.907192,4895.976485
42158,27964,33772,25341.15788,14575.99304,172.31076,1137.08388
42159,13040,33774,66753.11769,0,0,1061.62143
42160,35017,33779,155128.9609,118245.6374,416.9016431,3364.097149
42161,35081,33781,260181.4771,0,3622.826692,4466.227034
42162,36385,33782,253670.0394,0,1622.871717,4526.779094
42163,25887,33783,56543.21857,0,1527.127729,4060.964139
42164,34347,33786,205138.4844,0,1151.662491,5143.722648
42165,33624,33788,34013.96016,156440.1762,22850.89028,5548.260627
